epoch,step,train/loss,train/lr,val/R@1,val/R@10,val/R@5,val/mAP@10
4,2649,0.5018300414085388,1.7551556084072217e-05,,,,
4,2699,0.3729221224784851,1.7436137568438426e-05,,,,
4,2749,0.42962127923965454,1.7318461686954834e-05,,,,
4,2799,0.23798015713691711,1.719856300042011e-05,,,,
4,2849,0.6027508974075317,1.7076481526601128e-05,,,,
4,2899,0.5499238967895508,1.695225182629656e-05,,,,
4,2949,0.6047279834747314,1.682591209828388e-05,,,,
4,2994,,,0.12459330260753632,0.5033493041992188,0.36401912569999695,0.22647246718406677
5,2999,0.4657198488712311,1.669750054134056e-05,,,,
5,3049,0.3368089199066162,1.6567058992222883e-05,,,,
5,3099,0.23965303599834442,1.6434625649708323e-05,,,,
5,3149,0.5952199697494507,1.630024053156376e-05,,,,
5,3199,0.5529303550720215,1.616394547454547e-05,,,,
5,3249,0.3193614184856415,1.602578049642034e-05,,,,
5,3299,0.46605223417282104,1.588579107192345e-05,,,,
5,3349,0.37039339542388916,1.5744017218821682e-05,,,,
5,3399,0.332994282245636,1.560050259286072e-05,,,,
5,3449,0.2951498031616211,1.5455290849786252e-05,,,,
5,3499,0.2600657343864441,1.5308429283322766e-05,,,,
5,3549,0.2231985330581665,1.5159959730226547e-05,,,,
5,3593,,,0.13186602294445038,0.5165550112724304,0.3712918758392334,0.23556868731975555
6,3599,0.48612773418426514,1.500992766523268e-05,,,,
6,3649,0.2395554780960083,1.4858380382065661e-05,,,,
6,3699,0.2545938491821289,1.4705363355460577e-05,,,,
6,3749,0.4074138402938843,1.455092387914192e-05,,,,
6,3799,0.2126903533935547,1.439510833733948e-05,,,,
6,3849,0.1644640862941742,1.4237964933272451e-05,,,,
6,3899,0.6749864816665649,1.4079541870160028e-05,,,,
6,3949,0.3044615685939789,1.3919887351221405e-05,,,,
6,3999,0.27983105182647705,1.3759049579675775e-05,,,,
6,4049,0.5548304319381714,1.3597078577731736e-05,,,,
6,4099,0.26412975788116455,1.3434023458103184e-05,,,,
6,4149,0.27736595273017883,1.3269933333504014e-05,,,,
6,4192,,,0.1326315850019455,0.5121530890464783,0.36880382895469666,0.2351217418909073
7,4199,0.27824199199676514,1.3104860045132227e-05,,,,
7,4249,0.12590166926383972,1.293885270570172e-05,,,,
7,4299,0.3346380293369293,1.2771962246915791e-05,,,,
7,4349,0.1476621925830841,1.2604240509972442e-05,,,,
7,4399,0.25250932574272156,1.243573751708027e-05,,,,
7,4449,0.24171653389930725,1.2266506018931977e-05,,,,
7,4499,0.2210952341556549,1.2096596947230864e-05,,,,
7,4549,0.3058715760707855,1.1926062143174931e-05,,,,
7,4599,0.26836198568344116,1.175495344796218e-05,,,,
7,4649,0.11687333136796951,1.1583324521780014e-05,,,,
7,4699,0.2072450965642929,1.1411226296331733e-05,,,,
7,4749,0.1750706136226654,1.1238712431804743e-05,,,,
7,4791,,,0.1404784619808197,0.518660306930542,0.3741626739501953,0.24285516142845154
8,4799,0.12507040798664093,1.1065835678891744e-05,,,,
8,4849,0.14165659248828888,1.089264787879074e-05,,,,
8,4899,0.13291923701763153,1.0719202691689134e-05,,,,
8,4949,0.1603248566389084,1.0545552868279628e-05,,,,
8,4999,0.1359560489654541,1.0371752068749629e-05,,,,
8,5049,0.07606346160173416,1.0197852134297136e-05,,,,
8,5099,0.09591526538133621,1.0023907634604257e-05,,,,
8,5149,0.3492593765258789,9.849970410868991e-06,,,,
8,5199,0.24487735331058502,9.676095032773446e-06,,,,
8,5249,0.11177230626344681,9.502334251010325e-06,,,,
8,5299,0.49285346269607544,9.328739906777628e-06,,,,
8,5349,0.1947946846485138,9.155366569757462e-06,,,,
8,5390,,,0.13435406982898712,0.5167464017868042,0.37473684549331665,0.23785479366779327
9,5399,0.18604636192321777,8.982266081147827e-06,,,,
9,5449,0.16374298930168152,8.809493010630831e-06,,,,
9,5499,0.23823300004005432,8.637098289909773e-06,,,,
9,5549,0.03526616096496582,8.465135579172056e-06,,,,
9,5599,0.12043547630310059,8.293656719615683e-06,,,,
9,5649,0.014047467149794102,8.122715371428058e-06,,,,
9,5699,0.07762931287288666,7.95236246631248e-06,,,,
9,5749,0.20492583513259888,7.78265075496165e-06,,,,
9,5799,0.11849361658096313,7.613632533320924e-06,,,,
9,5849,0.17853108048439026,7.445358733093599e-06,,,,
9,5899,0.07840501517057419,7.277880740730325e-06,,,,
9,5949,0.09022212028503418,7.111249942681752e-06,,,,
9,5989,,,0.14028708636760712,0.5177033543586731,0.37205740809440613,0.24120543897151947
10,5999,0.09829290211200714,6.945517725398531e-06,,,,
10,6049,0.22279277443885803,6.780734111089259e-06,,,,
10,6099,0.09687446057796478,6.616949576709885e-06,,,,
10,6149,0.15946048498153687,6.454214144469006e-06,,,,
10,6199,0.04244658350944519,6.292577836575219e-06,,,,
10,6249,0.017252065241336823,6.132090220489772e-06,,,,
10,6299,0.07123831659555435,5.972799499431858e-06,,,,
10,6349,0.0890425443649292,5.8147552408627234e-06,,,,
10,6399,0.0308912992477417,5.658005193254212e-06,,,,
10,6449,0.1512896716594696,5.502597559825517e-06,,,,
10,6499,0.04653797298669815,5.348579634301132e-06,,,,
10,6549,0.219619020819664,5.195998710405547e-06,,,,
10,6588,,,0.14066985249519348,0.5207655429840088,0.37454545497894287,0.2438836544752121
11,6599,0.139593243598938,5.044901627115905e-06,,,,
11,6649,0.0471099428832531,4.895333859167295e-06,,,,
11,6699,0.045261189341545105,4.747341336042155e-06,,,,
11,6749,0.16723625361919403,4.600969532475574e-06,,,,
11,6799,0.027787774801254272,4.45626346845529e-06,,,,
11,6849,0.09817789494991302,4.313266799726989e-06,,,,
11,6899,0.010697699151933193,4.172023182036355e-06,,,,
11,6949,0.09917763620615005,4.0325762711290736e-06,,,,
11,6999,0.16174186766147614,3.894968358508777e-06,,,,
11,7049,0.06181804835796356,3.7592417356790975e-06,,,,
11,7099,0.22544816136360168,3.6254375572752906e-06,,,,
11,7149,0.15010446310043335,3.4935969779326115e-06,,,,
11,7187,,,0.1443062126636505,0.5182775259017944,0.38239234685897827,0.24631381034851074
12,7199,0.02267446368932724,3.3637602427916136e-06,,,,
12,7249,0.0689457356929779,3.2359671422454994e-06,,,,
12,7299,0.01744730770587921,3.1102563298190944e-06,,,,
12,7349,0.12276159226894379,2.9866666864108993e-06,,,,
12,7399,0.14572003483772278,2.865235728677362e-06,,,,
12,7449,0.03887748345732689,2.746000745901256e-06,,,,
12,7499,0.08035308122634888,2.6289978904969757e-06,,,,
12,7549,0.006716029718518257,2.514263087505242e-06,,,,
12,7599,0.016651030629873276,2.401831579845748e-06,,,,
12,7649,0.02408941462635994,2.2917374735698104e-06,,,,
12,7699,0.20606154203414917,2.184014419981395e-06,,,,
12,7749,0.07265661656856537,2.078695615637116e-06,,,,
12,7786,,,0.14564593136310577,0.5328229665756226,0.3869856595993042,0.25037282705307007
13,7799,0.23928546905517578,1.975812892851536e-06,,,,
13,7849,0.012338782660663128,1.8753979702523793e-06,,,,
13,7899,0.02529459074139595,1.7774814295989927e-06,,,,
13,7949,0.0798114687204361,1.682093170529697e-06,,,,
13,7999,0.016601338982582092,1.5892622968749492e-06,,,,
13,8049,0.11040838062763214,1.4990173440310173e-06,,,,
13,8099,0.021971333771944046,1.4113858242126298e-06,,,,
13,8149,0.01764063537120819,1.3263944538266514e-06,,,,
13,8199,0.05880652368068695,1.2440692671589204e-06,,,,
13,8249,0.05140317231416702,1.164435502687411e-06,,,,
13,8299,0.02416391670703888,1.08751726202172e-06,,,,
13,8349,0.07279594242572784,1.0133383057109313e-06,,,,
13,8385,,,0.14889952540397644,0.5362679362297058,0.38947367668151855,0.25408658385276794
14,8399,0.02237020432949066,9.419211437489139e-07,,,,
14,8449,0.06195370852947235,8.73287717695348e-07,,,,
14,8499,0.0682365745306015,8.074588890849554e-07,,,,
14,8549,0.02315298281610012,7.444548941748508e-07,,,,
14,8599,0.10790853202342987,6.842948891971901e-07,,,,
14,8649,0.008589635603129864,6.26997348263103e-07,,,,
14,8699,0.04002024233341217,5.725796654587612e-07,,,,
14,8749,0.08416411280632019,5.210586095927283e-07,,,,
14,8799,0.12264804542064667,4.7244981260519125e-07,,,,
14,8849,0.11435537040233612,4.2676819589360093e-07,,,,
14,8899,0.2342594563961029,3.840277145172877e-07,,,,
14,8949,0.025686195120215416,3.4424141404088004e-07,,,,
14,8984,,,0.14794258773326874,0.5347368717193604,0.38966506719589233,0.25353193283081055
15,8999,0.08585003018379211,3.0742145895601425e-07,,,,
15,9049,0.048986565321683884,2.7357910425962473e-07,,,,
15,9099,0.07613883912563324,2.4272469545394415e-07,,,,
15,9149,0.0027928934432566166,2.148676685465034e-07,,,,
15,9199,0.02082596905529499,1.900165216284222e-07,,,,
15,9249,0.03634431213140488,1.6817885750697315e-07,,,,
15,9299,0.06678605079650879,1.4936134107301768e-07,,,,
15,9349,0.02784443274140358,1.3356974193357019e-07,,,,
15,9399,0.08925934135913849,1.208088775683791e-07,,,,
15,9449,0.12789908051490784,1.1108264885706376e-07,,,,
15,9499,0.06682651489973068,1.0439402586825963e-07,,,,
15,9549,0.07886776328086853,1.0074505496504571e-07,,,,
15,9583,,,0.14813397824764252,0.5362679362297058,0.3900478482246399,0.25363439321517944
16,9599,0.0272259172052145,1.0000000116860974e-07,,,,
16,9649,0.030876968055963516,1.0000000116860974e-07,,,,
16,9699,0.016105934977531433,1.0000000116860974e-07,,,,
16,9749,0.0021438791882246733,1.0000000116860974e-07,,,,
16,9799,0.002557945903390646,1.0000000116860974e-07,,,,
16,9849,0.003277101553976536,1.0000000116860974e-07,,,,
16,9899,0.08902440220117569,1.0000000116860974e-07,,,,
16,9949,0.03293316438794136,1.0000000116860974e-07,,,,
16,9999,0.050619445741176605,1.0000000116860974e-07,,,,
16,10049,0.024346712976694107,1.0000000116860974e-07,,,,
16,10099,0.09852586686611176,1.0000000116860974e-07,,,,
16,10149,0.031127892434597015,1.0000000116860974e-07,,,,
16,10182,,,0.14794258773326874,0.5362679362297058,0.39234450459480286,0.25398701429367065
17,10199,0.019573228433728218,1.0000000116860974e-07,,,,
17,10249,0.005617085378617048,1.0000000116860974e-07,,,,
17,10299,0.008279514499008656,1.0000000116860974e-07,,,,
17,10349,0.07479692995548248,1.0000000116860974e-07,,,,
17,10399,0.023988522589206696,1.0000000116860974e-07,,,,
17,10449,0.04049272835254669,1.0000000116860974e-07,,,,
17,10499,0.0481523796916008,1.0000000116860974e-07,,,,
17,10549,0.07689759135246277,1.0000000116860974e-07,,,,
17,10599,0.13120588660240173,1.0000000116860974e-07,,,,
17,10649,0.17369431257247925,1.0000000116860974e-07,,,,
17,10699,0.020712148398160934,1.0000000116860974e-07,,,,
17,10749,0.05387135595083237,1.0000000116860974e-07,,,,
17,10781,,,0.14813397824764252,0.5355023741722107,0.3900478482246399,0.2544367015361786
18,10799,0.017484478652477264,1.0000000116860974e-07,,,,
18,10849,0.019846387207508087,1.0000000116860974e-07,,,,
18,10899,0.009517556987702847,1.0000000116860974e-07,,,,
18,10949,0.018003420904278755,1.0000000116860974e-07,,,,
18,10999,0.14194029569625854,1.0000000116860974e-07,,,,
18,11049,0.010365997441112995,1.0000000116860974e-07,,,,
18,11099,0.03598043695092201,1.0000000116860974e-07,,,,
18,11149,0.11557763814926147,1.0000000116860974e-07,,,,
18,11199,0.023616649210453033,1.0000000116860974e-07,,,,
18,11249,0.04480241611599922,1.0000000116860974e-07,,,,
18,11299,0.03847978264093399,1.0000000116860974e-07,,,,
18,11349,0.06046906113624573,1.0000000116860974e-07,,,,
18,11380,,,0.14755980670452118,0.5347368717193604,0.3888995349407196,0.25344863533973694
19,11399,0.12831327319145203,1.0000000116860974e-07,,,,
19,11449,0.02480829507112503,1.0000000116860974e-07,,,,
19,11499,0.008144460618495941,1.0000000116860974e-07,,,,
19,11549,0.045553408563137054,1.0000000116860974e-07,,,,
19,11599,0.06578525900840759,1.0000000116860974e-07,,,,
19,11649,0.09222420305013657,1.0000000116860974e-07,,,,
19,11699,0.06636683642864227,1.0000000116860974e-07,,,,
19,11749,0.13109396398067474,1.0000000116860974e-07,,,,
19,11799,0.047637246549129486,1.0000000116860974e-07,,,,
19,11849,0.043418366461992264,1.0000000116860974e-07,,,,
19,11899,0.019116444513201714,1.0000000116860974e-07,,,,
19,11949,0.14854615926742554,1.0000000116860974e-07,,,,
19,11979,,,0.14813397824764252,0.5358851552009583,0.38966506719589233,0.25368255376815796
