epoch,step,train/loss,train/lr,val/R@1,val/R@10,val/R@5,val/mAP@10
0,49,3.5183372497558594,1.727879748614214e-06,,,,
0,99,3.471405506134033,3.388981667740154e-06,,,,
0,149,3.5286903381347656,5.0500834731792565e-06,,,,
0,199,3.063384771347046,6.7111855059920345e-06,,,,
0,249,2.6002719402313232,8.372287084057461e-06,,,,
0,299,2.0155296325683594,1.003338911687024e-05,,,,
0,349,1.9631931781768799,1.1694491149683017e-05,,,,
0,399,1.6666350364685059,1.3355592273001093e-05,,,,
0,449,1.855359673500061,1.5016694305813871e-05,,,,
0,499,2.097644805908203,1.6677795429131947e-05,,,,
0,549,1.146012783050537,1.8338898371439427e-05,,,,
0,598,,,0.06181818246841431,0.3525358736515045,0.22143541276454926,0.13293984532356262
1,599,1.3001840114593506,1.9999999494757503e-05,,,,
1,649,1.506081461906433,1.999847881961614e-05,,,,
1,699,1.503190040588379,1.999391861318145e-05,,,,
1,749,1.2051780223846436,1.9986318875453435e-05,,,,
1,799,1.146496295928955,1.99756814254215e-05,,,,
1,849,1.2526148557662964,1.9962009901064448e-05,,,,
1,899,0.684012770652771,1.9945311578339897e-05,,,,
1,949,0.9135020971298218,1.9925586457247846e-05,,,,
1,999,1.1172165870666504,1.9902843632735312e-05,,,,
1,1049,0.9195606708526611,1.987709038075991e-05,,,,
1,1099,1.4275826215744019,1.9848333977279253e-05,,,,
1,1149,1.2495396137237549,1.9816581698250957e-05,,,,
1,1197,,,0.11349282413721085,0.4518660306930542,0.3131100535392761,0.20068292319774628
2,1199,0.7783928513526917,1.978184445761144e-05,,,,
2,1249,1.0424816608428955,1.974413316929713e-05,,,,
2,1299,0.8124874234199524,1.9703460566233844e-05,,,,
2,1349,1.0217630863189697,1.9659835743368603e-05,,,,
2,1399,1.142497181892395,1.961327507160604e-05,,,,
2,1449,1.4701735973358154,1.9563789464882575e-05,,,,
2,1499,0.9790982007980347,1.9511398932081647e-05,,,,
2,1549,0.847347617149353,1.9456114387139678e-05,,,,
2,1599,1.0503181219100952,1.939795765792951e-05,,,,
2,1649,0.9102274179458618,1.9336941477376968e-05,,,,
2,1699,0.8567951917648315,1.9273087673354894e-05,,,,
2,1749,0.9919348359107971,1.9206416254746728e-05,,,,
2,1796,,,0.10143540799617767,0.4558851718902588,0.318277508020401,0.1956769973039627
3,1799,0.7700496912002563,1.9136945411446504e-05,,,,
3,1849,0.8793303370475769,1.9064696971327066e-05,,,,
3,1899,0.7135374546051025,1.898969458125066e-05,,,,
3,1949,0.5426400899887085,1.8911958250100724e-05,,,,
3,1999,0.8732568025588989,1.8831515262718312e-05,,,,
3,2049,0.9260952472686768,1.8748387446976267e-05,,,,
3,2099,0.5205620527267456,1.8662600268726237e-05,,,,
3,2149,0.5328057408332825,1.857418283179868e-05,,,,
3,2199,0.7494466304779053,1.8483158783055842e-05,,,,
3,2249,0.6108809113502502,1.838955722632818e-05,,,,
3,2299,0.6853432655334473,1.829340726544615e-05,,,,
3,2349,0.8446172475814819,1.8194738004240207e-05,,,,
3,2395,,,0.12172248959541321,0.5041148066520691,0.3563636243343353,0.2241993546485901
4,2399,0.2854580879211426,1.8093580365530215e-05,,,,
4,2449,0.5957534313201904,1.798996345314663e-05,,,,
4,2499,0.7299893498420715,1.7883920008898713e-05,,,,
4,2549,0.5711727142333984,1.7775480955606326e-05,,,,
4,2599,0.42297959327697754,1.766468267305754e-05,,,,
4,2649,0.35882991552352905,1.7551556084072217e-05,,,,
4,2699,0.8379565477371216,1.7436137568438426e-05,,,,
4,2749,0.5188111066818237,1.7318461686954834e-05,,,,
4,2799,0.5574555397033691,1.719856300042011e-05,,,,
4,2849,0.8168541789054871,1.7076481526601128e-05,,,,
4,2899,0.3855268061161041,1.695225182629656e-05,,,,
4,2949,0.5221036672592163,1.682591209828388e-05,,,,
4,2994,,,0.1366507112979889,0.5201913714408875,0.37071770429611206,0.23841315507888794
5,2999,0.3513280749320984,1.669750054134056e-05,,,,
5,3049,0.27144095301628113,1.6567058992222883e-05,,,,
5,3099,0.3874953091144562,1.6434625649708323e-05,,,,
5,3149,0.6638013124465942,1.630024053156376e-05,,,,
5,3199,0.20603367686271667,1.616394547454547e-05,,,,
5,3249,0.7963354587554932,1.602578049642034e-05,,,,
5,3299,0.9710837006568909,1.588579107192345e-05,,,,
5,3349,0.35424625873565674,1.5744017218821682e-05,,,,
5,3399,0.5003065466880798,1.560050259286072e-05,,,,
5,3449,0.6492437124252319,1.5455290849786252e-05,,,,
5,3499,0.6628551483154297,1.5308429283322766e-05,,,,
5,3549,0.3326655924320221,1.5159959730226547e-05,,,,
5,3593,,,0.1435406655073166,0.5180861353874207,0.37167462706565857,0.2447735220193863
